Age,Income,Debt,Credit_Utilization,Loan_Amount,Loan_Duration,Previous_Defaults,Payment_History,Employment_Length,Num_Credit_Cards,Monthly_Expenses,Existing_Loans,Credit_History_Length,Savings,Creditworthy
50,41152.98,17447.68,0.7042,27670.9,36,1,97.74,3.4,4,1288.84,1,10.0,1127.35,1
26,41819.21,25367.98,0.7289,32636.44,60,0,84.83,1.1,9,2284.38,1,6.3,3278.12,1
23,43517.99,19609.83,0.7836,19769.8,48,0,95.33,1.1,1,2106.46,3,0.8,30802.3475,1
33,65728.28,6932.15,0.1791,31765.52,36,0,98.74,3.7,5,3284.0,3,7.5,7928.19,1
46,75677.62,1215.63,0.6257,25521.36,48,0,95.36,4.1,5,4033.53,3,14.6,26292.39,1
20,46850.8,17490.09,0.1853,13444.18,60,0,98.89,0.0,7,2414.67,2,1.2,16398.19,1
37,73159.25,10772.39,0.9377,17667.62,60,0,91.08,3.5,1,3896.41,4,2.1,29874.48,1
53,57469.6,7157.49,0.6715,26167.44,48,1,95.49,5.5,8,1872.86,3,9.9,13422.78,1
36,52514.28,4859.38,0.1034,12911.75,12,0,79.66,5.7,7,2390.81,2,7.4,3034.71,1
43,50772.32,16287.8,0.1933,28864.59,60,1,73.82,9.5,8,2412.87,4,11.7,14246.31,1
20,69932.23,27061.66,0.6602,21581.84,24,0,99.99,11.3,1,2430.62,0,0.3,4972.02,1
36,61511.56,11730.62,0.4771,23816.18,24,0,63.91,4.9,3,3576.45,4,12.1,1743.61,1
37,100516.51,19722.16,0.7316,34405.05,60,0,98.33,3.3,6,4929.34625,0,3.7,2844.04,1
49,37955.51,14181.87,0.2852,23565.67,48,0,77.23,1.1,7,2106.06,4,15.6,3467.33,1
24,65362.03,4684.94,0.6548,20714.12,48,0,60.9,0.7,3,1965.43,2,2.0,1086.14,1
69,44415.98,20878.49,0.1834,19174.12,36,0,92.12,4.7,9,1166.25,2,22.9,5147.07,1
58,37614.26,6242.46,0.5428,18653.43,48,0,77.77,14.6,5,976.21,0,5.3,28536.74,1
50,54782.66,15173.01,0.9486,23122.99,12,2,91.95,1.6,7,2952.25,3,22.2,2164.14,0
57,57747.05,12267.84,0.6257,33633.23,12,0,61.79,0.5,7,2495.45,1,11.5,30802.3475,1
56,108025.5475,22144.62,0.059,13882.24,24,0,98.97,2.8,5,3996.87,3,11.5,6663.5,1
35,51317.08,6534.79,0.979,13125.43,60,1,86.84,0.0,4,2660.92,2,6.8,14206.01,1
57,32396.43,18126.96,0.1637,32850.4,24,0,61.92,4.0,9,1505.42,4,11.2,1188.28,1
18,54915.35,8281.62,0.7137,14338.53,60,0,60.19,0.3,4,2759.26,4,0.0,19813.07,1
28,13507.2,10911.16,0.5319,22160.95,24,0,83.76,13.4,7,696.78,3,7.0,8628.75,1
45,53160.86,0.0,0.2985,14082.03,60,1,99.06,10.2,2,2160.43,4,11.0,1390.02,1
42,55320.51,31736.79,0.1838,3205.16,60,0,80.96,0.6,8,1681.31,2,4.3,6907.22,1
67,70892.01,19404.46,0.1841,21982.25,24,0,74.16,0.8,4,3940.69,2,35.0,11362.47,1
40,74472.44,8861.22,0.8512,31151.68,36,0,97.56,15.3,5,4009.76,3,10.2,5321.43,1
48,44928.61,6002.75,0.8655,19379.45,12,0,99.36,8.4,5,1495.57,4,23.2,3924.21,1
47,54915.35,11034.81,0.4658,5183.41,48,0,91.38,14.2,1,1869.6,1,20.6,3615.11,1
59,39677.58,20735.04,0.1115,21090.71,12,0,88.72,2.0,4,2076.65,2,29.0,7640.37,1
52,32438.75,0.0,0.8765,12440.49,48,1,60.08,0.6,7,1862.24,1,6.3,5783.53,0
24,61197.9,13867.32,0.4873,2000.0,60,1,72.55,4.8,4,3111.79,1,2.8,13524.47,1
33,29528.29,29165.13,0.44,19191.16,24,0,97.01,17.0,2,789.74,3,10.4,29722.28,1
43,46707.46,5928.43,0.4092,25176.84,24,1,74.73,0.7,5,1803.38,3,16.3,1981.25,1
65,35096.52,15643.08,0.3677,31777.05,48,0,73.38,8.5,7,1785.33,3,21.9,7106.97,1
69,65993.66,32626.48,0.5255,37568.55,24,0,81.49,2.2,4,2674.92,0,40.6,6728.43,1
66,91028.6,20057.21,0.6025,26509.36,24,1,77.91,0.6,6,4326.58,3,35.7,5119.05,1
19,28968.24,16007.39,0.4671,29335.67,24,0,94.35,3.1,4,759.31,0,0.4,13760.51,1
18,17939.63,19053.09,0.8887,7154.35,12,0,63.27,3.4,3,575.05,0,0.0,6110.54,0
65,52502.26,11793.08,0.3213,36218.26,24,0,86.35,0.0,1,2640.96,0,17.2,987.02,1
29,55313.96,25397.05,0.5767,32673.6,36,0,87.89,3.2,8,1737.89,0,3.3,6973.94,1
22,59373.19,11805.36,0.304,16328.85,48,0,95.2,5.2,6,3406.45,1,2.2,14039.42,1
54,46073.59,0.0,0.7483,26816.6,12,0,76.63,7.2,3,1715.02,3,21.4,30802.3475,1
49,50987.21,11869.58,0.1101,25810.68,12,0,71.8,0.5,1,1604.82,1,6.1,1210.23,1
26,62350.21,7266.12,0.1949,34702.14,60,0,85.06,10.5,4,1962.65,2,2.4,10050.63,1
58,75808.62,12750.45,0.7952,18488.92,60,0,89.0,0.9,4,2337.62,0,30.2,4357.37,1
52,15899.02,12927.33,0.1895,12537.67,24,0,66.84,5.4,8,581.61,0,18.6,2581.59,1
36,47621.21,24579.39,0.6232,15100.02,12,0,66.33,4.0,6,2113.76,1,10.6,9113.43,1
65,59276.18,20562.34,0.9608,28967.96,12,0,70.54,10.6,3,3226.87,3,6.3,5016.54,1
33,36640.48,17106.12,0.5224,2000.0,24,0,69.92,0.2,5,2056.16,0,5.8,753.92,1
20,89623.39,14976.44,0.1936,2000.0,48,0,90.03,1.1,6,4032.67,2,1.5,22605.98,1
37,42291.8,6529.14,0.3243,28942.49,12,1,81.23,0.7,5,1949.39,3,12.4,5674.21,1
41,54174.15,0.0,0.817,22748.05,60,1,81.91,2.0,2,2295.08,1,14.9,30802.3475,1
50,66120.44,15905.28,0.3546,20184.63,24,1,60.59,2.1,6,2395.08,3,23.3,2518.95,1
41,43174.3,21357.13,0.719,6944.53,12,0,99.77,0.5,8,1847.79,0,5.6,573.11,1
69,18068.54,14133.33,0.7718,2901.1,60,0,93.19,3.6,8,551.39,3,40.3,302.91,1
28,46426.91,10721.17,0.5012,13654.71,36,1,77.75,0.6,6,1660.22,0,4.1,9558.57,1
66,75588.81,18716.02,0.7775,23616.95,12,0,62.68,0.4,3,2392.51,3,33.1,18162.6,1
25,48262.1,14333.34,0.3206,14142.44,24,0,87.77,0.2,8,2557.61,3,2.2,10208.0,1
53,38071.31,28485.95,0.5158,29001.0,60,1,81.4,13.2,1,1158.66,1,19.4,17356.98,0
55,73513.44,24861.83,0.6828,10459.41,12,0,87.1,2.5,7,3668.17,1,5.3,7291.48,1
57,48384.5,22676.06,0.1747,14806.55,60,0,87.1,1.7,8,1316.68,4,30.1,1204.09,1
37,44796.78,21061.87,0.2781,27032.01,24,0,66.19,3.3,5,2105.03,3,3.5,16374.54,1
52,57989.12,4678.66,0.649,16230.85,12,0,73.15,0.9,4,2929.61,1,19.8,4510.98,1
65,70415.0,20303.95,0.6523,16726.5,24,3,60.71,2.6,5,1996.48,1,4.9,11800.88,0
42,102634.27,18010.61,0.4934,13565.12,48,0,99.29,1.1,1,4929.34625,2,11.0,1212.23,1
52,71544.72,19851.4,0.7897,11710.59,12,2,92.26,1.8,6,3185.95,2,11.1,3309.92,1
42,78196.8,18940.88,0.4824,23541.77,12,0,97.15,12.9,5,3743.43,0,6.3,5353.12,1
46,44880.68,18622.1,0.8737,24837.06,60,0,61.77,0.8,5,2204.04,0,16.8,30802.3475,0
35,34482.64,36606.93,0.7312,22271.48,12,1,80.01,3.2,5,1049.67,3,7.0,10149.89,0
63,56246.63,14390.51,0.3184,13838.16,48,0,89.9,5.4,9,2902.17,1,14.5,11815.74,1
35,57143.4,22490.7,0.3973,17985.08,60,1,64.15,12.5,9,2917.85,2,7.0,15035.46,1
19,33429.75,11232.08,0.6643,35959.35,60,0,91.08,12.8,8,1556.53,4,0.3,6788.76,1
52,51494.11,21325.13,0.8866,5789.17,36,0,85.9,1.4,9,2153.71,0,13.5,1689.12,1
33,62986.35,22514.56,0.1851,38858.91,12,1,99.4,14.3,5,3359.08,4,3.2,3664.09,1
58,62207.87,17915.41,0.5144,20997.2,36,2,65.63,2.0,2,3381.4,4,29.9,2834.26,0
53,65085.76,28353.98,0.1264,18198.74,48,0,85.17,11.3,2,2353.5,4,13.8,22710.05,1
50,60819.29,7925.79,0.2839,29533.78,12,0,97.89,0.5,8,2600.83,4,13.6,13033.02,1
21,44859.83,11102.23,0.6823,2000.0,36,0,89.75,1.1,3,1794.13,0,1.8,8042.98,1
50,44721.99,16699.04,0.0862,33803.2,36,0,73.45,0.4,1,1751.85,4,6.0,2791.77,1
31,31020.97,22046.45,0.6591,38577.26,60,0,64.77,1.8,2,1631.56,4,3.1,1695.06,0
38,90695.5,16435.44,0.8928,30879.73,36,0,98.55,10.4,6,4273.42,0,4.1,8947.51,1
65,55269.01,25286.07,0.96,2000.0,36,0,62.88,0.9,7,2254.79,0,20.5,1378.68,1
37,50502.94,9706.48,0.2223,27641.68,12,0,99.01,1.3,6,2589.95,0,9.7,6028.35,1
25,36424.16,5875.37,0.7439,36459.99,12,0,72.14,1.2,1,2055.67,4,4.2,8706.75,1
24,108025.5475,17465.03,0.9178,35427.49,60,0,94.41,1.6,1,4388.11,3,4.6,4399.71,1
20,33533.44,14382.56,0.0995,5919.11,12,0,82.17,0.1,6,989.69,2,0.3,26178.45,1
34,46423.04,19342.91,0.4157,30163.57,48,1,96.5,2.8,7,2583.9,2,9.1,962.54,1
50,63316.74,14780.78,0.911,37955.7,60,0,77.06,18.7,1,3603.48,4,20.1,5487.02,1
65,54915.35,12279.84,0.2087,20294.66,48,0,93.99,3.0,8,2588.84,4,26.6,22714.39,1
29,74158.64,14400.5,0.9251,5472.99,12,0,69.54,8.4,5,3456.79,1,7.7,1944.9,1
68,91152.17,15230.79,0.5266,28286.53,12,0,78.67,4.2,3,2553.69,4,23.2,9890.86,1
39,65123.15,12560.15,0.1079,30538.58,60,0,93.85,0.1,6,1728.92,1,14.1,8703.56,1
39,33879.38,13374.94,0.4509,18607.92,36,1,64.73,4.4,5,953.63,2,3.1,23482.7,1
63,49861.1,11771.25,0.3297,8092.77,24,1,89.15,14.6,6,2533.71,2,24.6,21635.93,1
47,61156.65,21853.32,0.2866,29818.72,24,0,77.47,4.0,1,2464.7,3,22.0,24607.75,1
55,96364.52,16552.17,0.5406,12311.91,12,0,80.53,3.8,6,4514.32,3,15.5,8694.17,1
55,27043.89,33054.02,0.4839,23973.47,48,0,83.16,5.5,1,1176.05,2,6.9,1969.84,1
62,79051.53,16285.64,0.4823,35581.66,60,1,71.03,10.2,5,2487.09,2,15.6,1470.9,1
68,58598.29,10593.14,0.0964,3412.02,36,0,63.85,4.2,5,3055.58,2,34.8,14715.25,1
25,71756.61,36365.4,0.7963,29077.64,12,1,60.75,2.6,6,2306.25,0,1.3,5434.85,0
44,52960.11,18309.01,0.4818,17934.18,48,0,77.24,0.2,8,1645.83,0,12.2,2848.94,1
44,38151.35,22921.0,0.8145,18193.47,12,0,70.75,0.6,7,1739.46,3,18.2,11025.03,1
51,70017.46,19736.82,0.8181,25143.16,24,0,85.32,5.2,7,3779.22,0,21.5,14912.91,1
38,68088.62,19984.09,0.3208,12286.16,12,0,88.64,4.8,8,3668.05,2,9.2,23981.68,1
47,74441.14,19285.23,0.0143,8249.81,48,0,80.15,1.4,7,2948.97,1,15.6,446.63,1
50,54733.91,6183.32,0.903,2158.05,24,0,84.76,6.3,5,2618.95,4,9.5,1125.93,1
45,43003.56,17940.23,0.7555,32317.63,12,0,82.43,1.6,9,2258.17,0,20.3,11384.55,1
64,23824.26,4401.11,0.1151,16283.28,24,1,60.18,1.8,4,767.34,0,5.6,1610.52,1
50,71387.47,13605.1,0.6977,25699.4,60,0,93.67,0.3,4,2724.5,2,11.4,1369.2,1
22,63477.79,9195.06,0.0296,15149.68,48,0,62.38,4.0,9,2927.15,2,1.5,2037.72,1
65,35684.35,17859.76,0.0372,8382.39,48,1,76.41,1.7,7,1890.62,2,30.2,3553.43,1
36,44228.53,17673.01,0.5253,26523.13,60,0,64.44,8.5,1,1601.08,2,7.8,21709.18,1
21,45664.82,18849.17,0.1041,23279.63,48,2,86.49,8.1,3,2087.31,4,2.1,16234.82,1
52,25340.31,17298.37,0.955,17631.01,48,0,73.02,0.7,6,682.97,4,10.2,4076.64,0
66,38646.35,10145.4,0.886,23018.96,12,1,62.85,0.9,6,2167.43,0,10.8,9826.74,0
34,32323.39,12911.97,0.6468,10395.15,36,0,61.81,1.9,1,1773.47,4,4.4,11664.98,1
61,46750.42,22363.17,0.0724,30606.0,12,1,69.49,4.3,9,2605.79,0,9.5,30802.3475,1
45,40226.05,23542.85,0.3283,32923.95,60,0,86.69,2.1,7,2303.99,3,9.1,845.52,1
47,22459.9,5825.74,0.3743,27593.05,60,0,88.73,2.2,6,1194.64,1,7.8,4454.33,1
46,95451.8,2752.58,0.4813,16280.14,36,1,65.14,0.8,4,3057.48,2,14.9,29191.42,1
63,80050.81,9184.88,0.1755,20593.47,12,1,65.56,2.0,1,3552.23,1,4.9,7595.92,1
23,39419.61,23361.66,0.576,35688.36,12,0,83.73,3.2,9,1221.71,4,2.3,15296.13,1
52,54915.35,24719.07,0.4371,32811.66,12,0,98.29,20.9,5,1552.47,0,12.7,2616.24,1
58,63349.3,7602.3,0.9384,39938.69,24,0,82.12,9.1,9,1886.44,4,13.3,3357.62,1
54,78821.72,17458.47,0.9275,12194.81,24,0,88.47,7.9,7,4182.25,0,5.5,22487.4,1
41,38627.9,29675.45,0.5642,11297.88,12,0,83.02,4.1,4,1923.28,0,14.0,11176.26,1
46,76842.14,18322.49,0.6415,21343.7,24,0,64.19,2.2,2,3867.39,2,9.9,18026.36,1
66,44041.89,26372.03,0.145,24068.96,12,0,97.86,9.7,8,1696.93,0,36.4,2409.08,1
63,28282.75,22989.81,0.2289,18577.11,60,0,62.88,2.1,9,732.35,2,34.4,2760.66,1
48,69482.73,7718.41,0.8927,16103.16,12,0,90.39,4.5,1,2473.06,2,15.0,3463.86,1
52,54915.35,13480.15,0.6952,32673.95,24,0,99.17,1.5,7,3246.53,4,11.8,17445.18,1
50,106758.18,15278.04,0.1956,19092.68,36,0,72.76,7.5,4,3943.24,3,12.2,2450.72,1
69,31005.49,15833.07,0.5688,7847.89,60,0,66.87,3.6,8,1293.27,1,15.4,11089.54,1
38,68978.39,22330.63,0.9261,9003.11,48,0,82.65,11.3,1,3132.28,2,11.6,3914.81,1
49,46803.98,18269.48,0.3483,22470.64,36,0,91.8,4.2,2,1354.32,2,14.7,9427.65,1
40,70667.17,0.0,0.1921,47423.698749999996,36,0,97.98,0.9,7,3905.24,4,8.7,5593.13,1
50,25590.21,4497.28,0.9332,10240.56,48,0,87.75,24.8,6,1117.46,2,14.9,2994.85,1
20,29744.6,0.0,0.462,16851.26,60,0,73.43,3.5,1,1592.46,1,0.4,10865.45,1
35,39482.5,16402.92,0.4189,44048.05,48,1,79.77,1.4,6,1611.44,4,9.6,11847.75,1
42,56579.28,16923.9,0.2722,15157.19,60,0,90.45,2.0,7,2793.77,1,11.1,14144.53,1
59,42178.37,17265.8,0.8838,24554.61,60,0,91.52,0.6,7,2312.95,0,21.7,17279.96,1
48,68181.09,7328.57,0.8387,38759.11,60,2,62.98,0.4,8,3070.61,4,8.8,3141.0,0
20,75537.89,20393.15,0.4049,10485.21,36,1,84.55,3.0,6,2917.64,1,1.2,4912.16,1
57,66991.55,20730.1,0.04,16907.4,60,0,98.69,15.2,2,2960.61,3,17.0,10550.49,1
63,54915.35,4958.81,0.4477,15156.34,48,0,91.41,0.7,7,2670.49,1,7.6,11272.16,1
41,63316.53,3271.69,0.1872,4821.05,36,0,60.29,11.7,1,3065.46,4,13.1,30802.3475,1
67,30662.07,14998.95,0.1499,35693.66,60,0,69.0,8.0,1,804.79,3,8.8,2324.95,1
49,82267.53,29334.26,0.3952,14145.96,24,0,77.8,8.2,6,3297.47,3,4.4,8679.68,1
64,42896.88,28597.94,0.1071,11237.54,24,2,88.25,6.2,6,1853.08,4,28.6,1253.74,1
39,73208.37,19507.23,0.9483,15555.66,60,0,82.21,4.5,1,2812.74,1,9.0,1341.47,1
40,86474.68,9160.03,0.0566,29288.31,24,0,63.09,0.6,8,3553.69,2,2.6,5600.45,1
19,64133.76,22094.74,0.4033,21128.94,12,0,89.53,4.3,9,1978.99,2,0.5,8148.36,1
44,25076.82,11380.61,0.1694,12083.34,36,1,93.55,2.2,8,692.26,1,18.9,2324.05,1
59,36635.76,8859.94,0.685,24091.5,12,0,68.23,0.6,1,1457.07,4,6.8,572.66,1
19,54915.35,0.0,0.0872,28125.95,36,1,62.7,8.1,8,4571.69,3,0.3,4170.9,1
43,51617.55,15819.06,0.5459,19762.35,48,0,91.64,4.0,5,1599.79,0,17.0,2474.83,1
34,56591.47,9961.06,0.7676,17652.39,24,2,85.62,6.8,6,1948.93,3,4.4,928.8,1
57,70176.49,15771.44,0.9411,30158.76,24,0,92.14,3.3,3,3810.68,0,6.9,17447.56,1
50,68926.46,0.0,0.6946,18208.15,24,0,82.66,4.0,7,2337.74,1,13.1,8790.37,1
26,60576.0,16358.61,0.1075,36081.92,60,0,77.14,6.2,9,2293.22,0,5.6,12813.91,1
60,50826.63,0.0,0.0968,12423.65,36,0,98.52,1.4,3,1443.11,4,13.8,14338.59,1
65,48746.63,23703.52,0.727,12190.87,60,0,91.2,9.4,3,1294.45,4,32.2,1630.53,1
56,72157.98,19175.13,0.221,10962.03,24,0,76.48,2.7,8,3392.42,3,6.8,3136.83,1
46,66071.39,12770.68,0.4483,17611.54,48,0,96.3,6.2,1,1979.58,4,10.8,571.09,1
59,49854.0,19501.76,0.9671,20025.04,24,0,99.74,2.0,1,2174.59,2,18.1,21944.9,1
43,76642.25,7175.41,0.8135,6743.64,60,0,72.33,6.1,2,3015.18,3,9.4,15635.11,1
52,52419.32,15579.0,0.8397,20967.57,24,0,95.7,0.2,1,1475.34,3,24.5,3238.0,1
67,37966.76,21358.19,0.8536,25653.54,12,0,61.82,13.2,6,1491.98,2,15.6,3713.42,0
42,39820.59,0.0,0.6172,5345.08,12,1,68.57,7.7,9,1324.96,2,16.9,8797.94,1
41,35425.18,11422.21,0.7391,14788.29,60,0,66.44,5.5,8,1899.34,1,15.7,9075.2,1
30,49551.8,14818.85,0.3618,25674.86,12,1,74.26,2.0,3,1673.02,1,7.7,20439.18,1
24,79674.49,13429.65,0.9885,9105.81,36,0,82.5,9.2,1,3847.25,1,1.7,300.1,1
53,38898.1,26656.81,0.284,16840.21,36,1,88.8,7.3,6,1860.17,0,12.4,25758.06,1
62,58769.52,6008.79,0.5882,30881.84,60,1,96.11,3.0,7,1847.65,3,21.7,20295.29,1
37,41866.21,10030.73,0.2864,37951.83,12,0,66.34,1.1,2,1822.15,4,3.9,7074.02,1
18,49793.82,0.0,0.1198,24399.15,36,0,83.13,1.0,9,2641.38,3,0.0,1229.3,1
25,24799.18,27082.29,0.5662,18307.47,12,1,82.19,3.3,4,702.96,2,0.7,9687.36,0
63,50589.24,13029.68,0.3563,14986.02,24,0,78.34,7.6,7,2294.29,4,11.4,9684.73,1
33,51125.89,11492.73,0.5816,29107.54,12,1,87.78,6.3,2,1567.12,0,10.6,935.37,1
31,65805.76,14580.14,0.5575,31334.06,12,0,80.53,3.4,2,2173.32,4,1.4,26959.66,1
29,59465.62,20089.89,0.5414,8435.64,60,0,82.01,1.1,6,2771.7,4,4.0,9879.69,1
68,31032.16,17778.91,0.1308,29104.27,24,1,96.13,1.4,2,1435.9,4,37.5,7821.08,1
40,76683.96,36183.07,0.4414,13929.54,36,0,94.41,0.3,3,3615.94,3,14.4,8634.45,1
32,59206.06,18631.49,0.8058,11404.44,36,1,83.09,1.0,9,2551.0,3,2.9,7517.12,1
45,58967.87,11278.04,0.3188,18463.56,12,1,66.25,0.1,7,3015.03,1,8.5,962.99,1
51,54816.35,10509.15,0.445,29916.13,48,0,98.35,5.6,5,2555.19,4,20.1,14582.55,1
19,44644.85,11857.93,0.494,23094.05,48,0,84.91,4.4,8,1433.61,3,0.5,44.69,1
49,59356.05,2985.3,0.8555,22823.32,36,0,92.3,22.1,4,1684.47,0,20.4,17396.72,1
40,64511.77,15318.91,0.6525,23524.42,12,0,62.2,7.2,7,1634.75,3,4.8,1564.76,1
39,20062.09,21267.74,0.1082,24676.58,12,0,95.87,1.4,7,506.23,2,7.5,3693.7,1
68,44224.78,10093.09,0.8579,18858.49,24,0,87.74,6.2,9,1262.38,4,31.5,4587.46,1
42,49901.06,8540.96,0.8254,26318.89,60,0,87.42,0.1,7,1969.81,1,9.3,5794.31,1
39,60123.41,27127.56,0.7486,13403.18,48,0,64.4,21.4,2,1514.83,4,11.9,6295.52,1
39,78866.22,3588.13,0.4667,26510.08,12,0,88.51,4.8,3,2977.63,2,5.0,10061.3,1
66,39565.18,0.0,0.7524,28569.85,36,0,63.07,0.6,9,2014.24,2,26.7,6042.07,1
69,45040.76,5776.78,0.4792,26991.37,48,1,62.23,3.5,4,1318.95,3,11.3,14011.16,1
59,44749.32,2676.54,0.7319,27510.29,60,2,73.01,14.1,4,2294.03,2,26.0,1193.22,1
23,38969.45,18089.81,0.8725,24648.66,12,0,60.93,9.5,9,1221.06,4,2.4,3753.71,0
32,48056.27,12114.36,0.8827,31734.43,48,0,66.39,1.8,6,1566.79,0,5.6,2827.2,1
60,70416.04,13242.5,0.4555,2000.0,12,4,89.05,2.5,9,2333.17,1,6.3,3752.86,1
54,33923.29,24223.47,0.8522,28537.46,60,0,93.4,9.6,9,1214.21,0,20.4,2234.11,1
50,63556.29,9469.32,0.1094,39754.58,24,1,67.18,11.5,3,2650.51,0,7.5,20462.34,1
25,20961.96,21200.72,0.1098,13781.05,48,0,92.93,12.3,6,999.63,2,1.3,6760.29,1
61,43773.24,27090.58,0.5473,12662.7,60,0,79.22,14.8,6,2226.67,3,9.0,9769.9,1
61,48410.21,11354.7,0.6488,32863.19,24,0,98.32,3.5,4,1245.12,0,9.9,14002.26,1
22,88497.19,20896.18,0.1599,10732.61,24,0,65.57,9.9,1,2641.63,2,2.3,3644.9,1
56,49503.95,13065.46,0.4727,13332.76,60,0,62.14,2.1,3,2472.42,0,16.8,20663.97,1
21,12000.0,22392.79,0.1025,21699.49,36,0,93.8,9.1,7,608.97,0,1.3,5965.9,1
23,15022.22,2428.09,0.6001,12010.49,60,0,74.48,2.1,7,848.43,4,2.1,10166.64,1
62,55680.59,1835.9,0.848,28750.25,12,0,78.29,4.7,7,1932.37,4,17.1,270.03,1
49,67275.42,11869.86,0.7329,12091.98,36,1,80.47,3.2,9,2187.33,4,14.3,5483.83,1
69,62509.12,7888.6,0.3807,23606.33,24,0,93.01,11.2,1,2758.23,0,10.8,3474.01,1
47,58351.4,10866.33,0.9839,22844.82,48,0,63.04,0.3,2,1612.02,3,8.7,356.99,1
64,78245.19,13243.79,0.6597,36638.88,24,0,82.04,14.9,3,3847.68,1,7.8,4321.17,1
52,44208.18,20760.11,0.8089,31653.02,48,0,77.22,3.1,2,1809.88,2,23.3,18228.37,1
57,72898.21,11738.72,0.6663,14704.72,48,0,73.61,3.3,2,3547.82,3,31.2,22296.99,1
69,22359.7,8409.11,0.9796,7355.08,60,0,73.93,8.8,3,677.22,1,30.2,8442.86,1
33,36901.04,12187.89,0.8149,28379.69,60,0,97.21,5.5,7,1494.28,3,2.0,30802.3475,1
30,18859.17,8846.84,0.519,13466.09,24,0,70.72,15.4,5,688.5,1,5.2,25703.88,1
67,49503.09,7527.96,0.3695,16643.23,60,1,78.18,4.0,9,2015.38,4,5.1,11079.59,1
59,54074.78,2095.87,0.6785,9401.72,24,0,79.71,4.1,8,2357.59,2,12.0,2242.74,1
47,57282.03,15555.82,0.5884,26790.12,60,0,88.79,17.8,2,2739.28,3,4.5,1289.52,1
36,56237.67,10450.35,0.6268,13535.07,60,0,80.76,13.0,5,3030.81,3,7.1,10790.73,1
34,36448.93,22730.23,0.3462,19649.58,48,0,84.85,1.2,1,1194.3,1,6.4,5230.37,1
36,51195.18,3420.83,0.4302,19804.97,36,0,75.95,1.8,3,2008.34,2,4.0,501.23,1
45,25051.07,10663.33,0.5569,21835.61,60,0,88.74,4.9,5,720.74,0,18.4,23196.41,1
43,82264.58,29503.26,0.8325,26616.39,60,0,78.63,14.0,9,2973.0,1,15.9,524.35,1
54,48927.48,7483.12,0.7577,17571.8,24,0,68.91,4.1,9,1842.83,1,24.4,15671.42,1
43,45222.28,13107.73,0.1263,12585.72,48,0,92.68,6.6,3,1795.8,3,12.1,7838.81,1
40,86778.81,5273.25,0.2506,2000.0,48,0,90.62,0.5,6,4850.51,1,2.3,5540.56,1
26,30155.07,4212.58,0.0361,21026.3,36,1,85.1,3.7,6,1668.5,4,6.0,11366.89,1
29,32488.26,27378.49,0.0178,18430.01,36,0,80.88,0.8,9,887.02,2,8.2,6609.35,1
18,33075.59,16368.32,0.2299,12895.27,36,1,68.34,1.5,6,1283.17,1,0.0,8953.2,1
18,53642.57,16069.43,0.7933,20625.52,60,1,94.73,0.9,3,1913.35,1,0.0,8658.79,1
64,63632.63,1429.47,0.8967,28559.83,24,0,63.89,0.9,7,2356.73,4,13.2,9194.08,1
51,69793.51,17869.93,0.3939,31118.88,12,0,75.33,24.0,1,3491.03,1,15.2,30802.3475,1
49,106439.91,24259.38,0.5619,4648.63,24,0,94.1,1.8,3,3360.72,4,18.1,3468.55,1
65,12000.0,24195.82,0.7019,16391.39,48,0,83.82,4.2,3,602.33,1,21.2,3673.94,0
42,67174.71,20346.67,0.9439,29610.25,36,0,77.54,0.1,1,3732.85,3,16.7,4495.45,1
57,43857.39,5964.12,0.9047,35960.41,12,0,91.65,8.2,1,2110.66,1,18.7,23267.53,1
62,43271.7,17504.99,0.066,11827.36,48,0,99.58,5.7,8,1675.33,3,9.6,8063.8,1
18,42604.56,20340.68,0.2532,33783.23,36,1,67.55,1.3,8,1154.07,4,0.0,26334.98,1
33,36824.61,644.45,0.0582,6499.04,12,0,62.03,0.2,9,1048.39,1,8.9,14168.68,1
56,88690.5,6029.76,0.6142,31482.85,24,0,78.52,1.6,6,4330.69,2,17.4,2893.55,1
22,71845.95,22105.26,0.7063,17182.44,48,1,71.5,5.0,8,2068.07,1,1.8,8456.64,1
39,55463.92,22008.37,0.3121,35628.23,60,0,86.67,0.1,4,2152.49,3,12.3,842.61,1
46,82020.32,2611.34,0.8468,15359.69,12,0,79.77,0.4,5,4433.31,1,15.8,8180.74,1
20,24749.42,21360.17,0.4538,16901.09,12,0,79.96,2.6,8,1061.03,1,0.6,2118.07,1
29,28385.9,15762.43,0.9884,18666.07,24,0,74.2,1.0,2,1028.3,3,6.9,5298.43,0
43,12000.0,21248.07,0.0104,4629.5,24,0,68.43,3.4,4,392.37,0,17.5,8588.81,1
33,41011.71,9923.83,0.1173,2375.27,48,0,68.54,1.0,1,1763.55,1,4.0,2136.54,1
68,58233.97,20161.47,0.3058,25101.54,60,0,75.48,25.3,8,2116.1,2,20.7,13956.73,1
54,57057.17,21750.63,0.035,29884.62,36,1,87.27,2.9,2,3250.22,1,11.3,6525.4,1
39,57986.84,12189.32,0.7767,26075.78,12,0,73.49,0.8,2,1475.81,4,4.7,20685.64,1
46,26778.86,15142.02,0.0617,7460.24,12,0,73.04,0.4,5,1513.23,0,4.6,3710.28,1
31,71063.09,9811.83,0.744,24801.89,48,0,77.0,2.7,1,2277.13,2,8.8,14524.94,1
